benchmark,model,par_type,run,input_tokens,output_tokens,cached_tokens,api_time,total_time,code_additions,code_deletions,non_whitelisted_dependencies,validation_status,validation_err_string,benchmark_success,benchmark_times,benchmark_median_time,source_batch,source_path,total_tokens,benchmark_wall_times,benchmark_config_sha256
spmv,gpt-5.6-sol-xhigh,hybrid,3,,,,,779.68,797,212,"",5,"",true,1874.523;1871.241;1878.096;1872.79;1877.94,1874.523,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/spmv_gpt-5.6-sol-xhigh_hybrid_r3,89153.0,10.439883487299085;10.49009626917541;10.440283335745335;10.54063122253865;10.490360701456666,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
spmv,gpt-5.6-sol-xhigh,hybrid,4,,,,,709.77,619,203,cusparse,5,"",true,2312.716;2314.658;2317.465;2316.22;2318.026,2316.22,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/spmv_gpt-5.6-sol-xhigh_hybrid_r4,93211.0,10.740511516109109;10.740589969791472;10.740057276561856;10.791104033589363;10.790920920670033,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
spmv,gpt-5.6-sol-xhigh,hybrid,5,,,,,654.5,487,195,"",5,"",true,1828.267;1835.686;1834.998;1830.872;1835.662,1834.998,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/spmv_gpt-5.6-sol-xhigh_hybrid_r5,94113.0,11.091753030195832;11.14302113559097;11.192533319815993;11.192131697200239;11.141619497910142,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
spmv,gpt-5.6-sol-xhigh,mpi,1,,,,,541.01,508,201,"",5,"",true,1410.766;1423.075;1416.214;1417.276;1435.211,1417.276,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/spmv_gpt-5.6-sol-xhigh_mpi_r1,88917.0,14.093773392029107;13.742163623683155;13.739930599927902;13.741260927170515;13.791452617384493,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
spmv,gpt-5.6-sol-xhigh,mpi,2,,,,,615.83,353,185,"",5,"",true,1433.402;1442.257;1421.244;1416.306;1437.3,1433.402,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/spmv_gpt-5.6-sol-xhigh_mpi_r2,108623.0,13.943540173582733;14.194298059679568;13.941199904307723;13.942320323549211;13.69145585782826,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
spmv,gpt-5.6-sol-xhigh,mpi,3,,,,,561.41,419,88,"",5,"",true,1421.902;1420.783;1418.292;1422.253;1422.0,1421.902,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/spmv_gpt-5.6-sol-xhigh_mpi_r3,86421.0,13.941983979195356;14.042017647996545;14.091566332615912;13.74310857243836;14.191610745154321,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
spmv,gpt-5.6-sol-xhigh,mpi,4,,,,,394.69,296,84,"",5,"",true,1418.0;1422.0;1417.0;1418.0;1416.0,1418.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/spmv_gpt-5.6-sol-xhigh_mpi_r4,55629.0,13.790192958898842;13.891734682023525;13.791007277555764;14.095573801547289;13.59126531239599,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
spmv,gpt-5.6-sol-xhigh,mpi,5,,,,,565.77,343,59,"",5,"",true,1433.046;1423.087;1429.864;1427.888;1423.051,1427.888,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/spmv_gpt-5.6-sol-xhigh_mpi_r5,74663.0,13.841765506193042;14.043507929891348;14.042324341833591;13.54091512132436;13.943107788451016,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
spmv,gpt-5.6-sol-xhigh,omp,1,,,,,241.32,82,16,"",5,"",true,397.299;413.77;385.418;375.457;374.781,385.418,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/spmv_gpt-5.6-sol-xhigh_omp_r1,42451.0,0.8198863640427589;0.822051583789289;0.7715500891208649;0.7707751523703337;0.7696613389998674,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
spmv,gpt-5.6-sol-xhigh,omp,2,,,,,377.02,63,15,"",5,"",true,2911.61;2725.353;2297.526;2469.49;2376.339,2469.49,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/spmv_gpt-5.6-sol-xhigh_omp_r2,63457.0,3.324857578612864;3.1242890134453773;2.723149807192385;2.8761689914390445;2.776098237372935,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
spmv,gpt-5.6-sol-xhigh,omp,3,,,,,259.12,63,15,"",5,"",true,408.903;391.897;426.934;400.68;439.213,408.903,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/spmv_gpt-5.6-sol-xhigh_omp_r3,51004.0,0.8198731346055865;0.8226016201078892;0.8691855138167739;0.8220306029543281;0.8715865416452289,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
spmv,gpt-5.6-sol-xhigh,omp,4,,,,,343.08,67,11,"",5,"",true,345.322;348.3;344.001;381.819;391.747,348.3,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/spmv_gpt-5.6-sol-xhigh_omp_r4,55811.0,0.768098397180438;0.767804148606956;0.7170211561024189;0.7703736443072557;0.770040606148541,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
spmv,gpt-5.6-sol-xhigh,omp,5,,,,,283.01,44,14,"",5,"",true,355.059;384.598;388.657;358.747;369.765,369.765,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/spmv_gpt-5.6-sol-xhigh_omp_r5,44915.0,0.7675558589398861;0.7709137415513396;0.822519751265645;0.7677448382601142;0.7678044876083732,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
spmv,gpt-5.6-terra-low,cuda,1,,,,,101.06,104,13,"",5,"",true,2267.717;2271.612;2272.719;2269.291;2270.469,2270.469,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/spmv_gpt-5.6-terra-low_cuda_r1,32890.0,4.376629413105547;4.376418594270945;4.377233570441604;4.377397019416094;4.377301479689777,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
spmv,gpt-5.6-terra-low,cuda,2,,,,,125.24,93,16,"",5,"",true,2273.755;2274.534;2279.65;2274.541;2277.903,2274.541,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/spmv_gpt-5.6-terra-low_cuda_r2,27035.0,4.3763513918966055;4.427168163470924;4.425953230820596;4.4268707456067204;4.426022069528699,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
spmv,gpt-5.6-terra-low,cuda,3,,,,,122.99,82,17,"",5,"",true,2269.883;2270.556;2270.755;2271.289;2272.69,2270.755,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/spmv_gpt-5.6-terra-low_cuda_r3,32102.0,4.377478135749698;4.37681495770812;4.426599405705929;4.378132280893624;4.377343914471567,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
spmv,gpt-5.6-terra-low,cuda,4,,,,,122.63,105,18,"",5,"",true,2271.05;2272.026;2272.555;2275.193;2273.939,2272.555,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/spmv_gpt-5.6-terra-low_cuda_r4,33980.0,4.377385724335909;4.377296623773873;4.376655087806284;4.427758518606424;4.377288453280926,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
spmv,gpt-5.6-terra-low,cuda,5,,,,,144.63,99,12,"",5,"",true,2274.0;2273.0;2274.0;2273.0;2274.0,2274.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/spmv_gpt-5.6-terra-low_cuda_r5,27245.0,4.42713117133826;4.377408453263342;4.377008573152125;4.377115524373949;4.377567211166024,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
spmv,gpt-5.6-terra-low,hybrid,1,,,,,299.3,179,225,"",5,"",true,5856.257;5856.525;5858.619;5858.288;5860.62,5858.288,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/spmv_gpt-5.6-terra-low_hybrid_r1,47472.0,14.500249073840678;14.498189311474562;14.450266622938216;14.4491070760414;14.49867213331163,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
spmv,gpt-5.6-terra-low,hybrid,2,,,,,143.46,128,231,"",5,"",false,,,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/spmv_gpt-5.6-terra-low_hybrid_r2,23300.0,14.75234647281468,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
spmv,gpt-5.6-terra-low,hybrid,3,,,,,232.28,179,229,"",5,"",true,5863.02;5862.134;5863.699;5862.726;5862.008,5862.726,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/spmv_gpt-5.6-terra-low_hybrid_r3,41124.0,14.449026078917086;14.400643884204328;14.449497684836388;14.349236231297255;14.450310556218028,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
spmv,gpt-5.6-terra-low,hybrid,4,,,,,214.85,156,224,"",5,"",true,5864.056;5864.04;5862.405;5862.271;5863.43,5863.43,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/spmv_gpt-5.6-terra-low_hybrid_r4,47942.0,14.75003787316382;14.799738189205527;14.699741965159774;14.749891759827733;14.699899531900883,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
spmv,gpt-5.6-terra-low,hybrid,5,,,,,254.06,145,229,"",5,"",true,2546.888;2545.386;2553.358;2548.961;2559.461,2548.961,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/spmv_gpt-5.6-terra-low_hybrid_r5,44450.0,11.04271999746561;10.99171348568052;11.142401340417564;11.042188848368824;11.092124183662236,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
spmv,gpt-5.6-terra-low,mpi,1,,,,,240.41,134,50,"",5,"",true,1559.247;1558.154;1558.917;1558.493;1557.232,1558.493,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/spmv_gpt-5.6-terra-low_mpi_r1,45552.0,14.045306115411222;13.993936725892127;13.794681815430522;14.094390575774014;13.843936434946954,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
spmv,gpt-5.6-terra-low,mpi,2,,,,,153.92,136,33,"",5,"",true,1565.997;1556.956;1557.767;1558.048;1558.225,1558.048,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/spmv_gpt-5.6-terra-low_mpi_r2,25652.0,14.14560469146818;13.946023994125426;13.84554685279727;13.895471698604524;13.997182581573725,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
spmv,gpt-5.6-terra-low,mpi,3,,,,,188.09,126,43,"",5,"",true,1493.888;1494.242;1492.544;1494.111;1499.548,1494.111,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/spmv_gpt-5.6-terra-low_mpi_r3,27625.0,14.194638026878238;13.794760497286916;13.996653370559216;13.899715232662857;14.096343034878373,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
spmv,gpt-5.6-terra-low,mpi,4,,,,,148.73,118,37,"",5,"",true,1494.427;1495.441;1492.982;1500.543;1499.634,1495.441,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/spmv_gpt-5.6-terra-low_mpi_r4,29653.0,14.096419513225555;14.148315069265664;13.795320629142225;13.89582671970129;14.344875169917941,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
spmv,gpt-5.6-terra-low,mpi,5,,,,,144.38,133,57,"",5,"",true,1542.811;1543.131;1542.078;1546.28;1548.002,1543.131,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/spmv_gpt-5.6-terra-low_mpi_r5,23262.0,14.099423555657268;13.945586983114481;13.996013667434454;13.945454687811434;13.745980472303927,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
spmv,gpt-5.6-terra-low,omp,1,,,,,87.08,25,17,"",5,"",true,691.007;664.45;691.381;695.445;654.775,691.007,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/spmv_gpt-5.6-terra-low_omp_r1,18299.0,1.1220027161762118;1.067839008755982;1.12483692727983;1.1213054740801454;1.0697137527167797,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
spmv,gpt-5.6-terra-low,omp,2,,,,,126.69,37,9,"",5,"",true,428.788;423.844;452.701;448.959;433.761,433.761,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/spmv_gpt-5.6-terra-low_omp_r2,24985.0,0.8705245805904269;0.8206379013136029;0.8710141237825155;0.8705415213480592;0.8702049599960446,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
spmv,gpt-5.6-terra-low,omp,3,,,,,66.31,34,5,"",5,"",true,699.0;694.0;658.0;687.0;659.0,687.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/spmv_gpt-5.6-terra-low_omp_r3,24506.0,1.1240693721920252;1.121934357099235;1.0682320399209857;1.120735451579094;1.069070446304977,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
spmv,gpt-5.6-terra-low,omp,4,,,,,91.23,42,14,"",5,"",true,651.642;681.977;689.387;690.691;671.294,681.977,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/spmv_gpt-5.6-terra-low_omp_r4,20587.0,1.0688463151454926;1.073930417187512;1.1214562514796853;1.1216717474162579;1.0726187387481332,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
spmv,gpt-5.6-terra-low,omp,5,,,,,108.49,38,6,"",5,"",true,348.0;381.0;378.0;382.0;379.0,379.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/spmv_gpt-5.6-terra-low_omp_r5,21789.0,0.7681368002668023;0.8219282096251845;0.8208460528403521;0.8215193506330252;0.8194160126149654,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
spmv,gpt-5.6-terra-medium,cuda,1,,,,,140.26,111,16,"",5,"",true,2282.748;2284.423;2285.767;2285.592;2285.915,2285.592,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/spmv_gpt-5.6-terra-medium_cuda_r1,42731.0,4.376238421536982;4.427133441902697;4.427224858663976;4.377414865419269;4.42740885540843,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
spmv,gpt-5.6-terra-medium,cuda,2,,,,,174.98,105,15,"",5,"",true,2266.941;2266.804;2268.312;2268.13;2267.411,2267.411,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/spmv_gpt-5.6-terra-medium_cuda_r2,26407.0,4.376790314912796;4.377349378541112;4.376201858744025;4.427256218157709;4.377829701639712,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
spmv,gpt-5.6-terra-medium,cuda,3,,,,,183.48,122,19,"",5,"",true,2270.935;2272.96;2272.834;2273.897;2273.48,2272.96,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/spmv_gpt-5.6-terra-medium_cuda_r3,35999.0,4.376684530638158;4.3774506486952305;4.377381683327258;4.376812931150198;4.377424917183816,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
spmv,gpt-5.6-terra-medium,cuda,4,,,,,213.02,121,16,"",5,"",true,2276.669;2277.325;2276.977;2273.362;2273.305,2276.669,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/spmv_gpt-5.6-terra-medium_cuda_r4,47349.0,4.376621472649276;4.376545984297991;4.377440725453198;4.376710540615022;4.377481981180608,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
spmv,gpt-5.6-terra-medium,cuda,5,,,,,88.31,102,15,"",5,"",true,2274.651;2275.398;2275.488;2274.984;2275.932,2275.398,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/spmv_gpt-5.6-terra-medium_cuda_r5,19248.0,4.3766432059928775;4.376502252183855;4.427044483833015;4.377161876298487;4.3775412468239665,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
spmv,gpt-5.6-terra-medium,hybrid,1,,,,,210.68,155,215,"",5,"",true,5701.974;5705.247;5707.613;5709.917;5713.903,5707.613,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/spmv_gpt-5.6-terra-medium_hybrid_r1,29148.0,14.048112129792571;14.09866045601666;14.097680727019906;14.14784088358283;14.098289248533547,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
spmv,gpt-5.6-terra-medium,hybrid,2,,,,,246.78,182,223,"",5,"",true,2570.272;2565.553;2563.129;2574.142;2566.907,2566.907,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/spmv_gpt-5.6-terra-medium_hybrid_r2,46486.0,11.1923160655424;11.241635520011187;11.243047027848661;11.292896687984467;11.241612240672112,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
spmv,gpt-5.6-terra-medium,hybrid,3,,,,,190.14,191,225,"",5,"",true,5855.822;5856.371;5856.701;5856.167;5856.651,5856.371,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/spmv_gpt-5.6-terra-medium_hybrid_r3,38760.0,14.398429478518665;14.348301134072244;14.448705080896616;14.39939593616873;14.348875628784299,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
spmv,gpt-5.6-terra-medium,hybrid,4,,,,,268.69,181,205,"",5,"",true,1893.677;1892.586;1893.982;1891.49;1890.1,1892.586,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/spmv_gpt-5.6-terra-medium_hybrid_r4,46457.0,10.390137840993702;10.390006689354777;10.390052511356771;10.439753958024085;10.389681071974337,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
spmv,gpt-5.6-terra-medium,hybrid,5,,,,,275.58,167,216,"",5,"",true,1889.756;1888.392;1883.862;1886.094;1887.517,1887.517,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/spmv_gpt-5.6-terra-medium_hybrid_r5,42265.0,10.541071373969316;10.541049006395042;10.540673086419702;10.540879988111556;10.539900411851704,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
spmv,gpt-5.6-terra-medium,mpi,1,,,,,226.36,145,45,"",5,"",true,1511.839;1512.342;1511.004;1511.854;1516.002,1511.854,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/spmv_gpt-5.6-terra-medium_mpi_r1,58063.0,13.99303410667926;13.793472702614963;13.641729588620365;14.143539942800999;14.194272232241929,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
spmv,gpt-5.6-terra-medium,mpi,2,,,,,229.76,179,45,"",5,"",true,1427.814;1431.76;1425.815;1418.58;1425.707,1425.815,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/spmv_gpt-5.6-terra-medium_mpi_r2,36763.0,13.691265787929296;13.842413685284555;13.74126137420535;13.79266080725938;13.992970591410995,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
spmv,gpt-5.6-terra-medium,mpi,3,,,,,142.71,143,55,"",5,"",true,1526.591;1518.037;1517.359;1517.937;1518.541,1518.037,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/spmv_gpt-5.6-terra-medium_mpi_r3,30040.0,13.992674181237817;13.843414447270334;13.643445487134159;14.09799906052649;13.8412403780967,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
spmv,gpt-5.6-terra-medium,mpi,4,,,,,200.56,145,148,"",5,"",true,1517.739;1511.458;1511.805;1511.052;1510.808,1511.458,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/spmv_gpt-5.6-terra-medium_mpi_r4,46183.0,14.245075418613851;13.99347806815058;13.84076392930001;13.891025689430535;14.04376308992505,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
spmv,gpt-5.6-terra-medium,mpi,5,,,,,228.38,128,148,"",5,"",true,1564.328;1572.395;1567.803;1563.61;1565.662,1565.662,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/spmv_gpt-5.6-terra-medium_mpi_r5,38582.0,14.19314608629793;14.043068344704807;13.742533075623214;13.943351713009179;14.04377606883645,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
spmv,gpt-5.6-terra-medium,omp,1,,,,,85.51,36,11,"",5,"",true,447.554;434.893;432.874;433.438;433.853,433.853,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/spmv_gpt-5.6-terra-medium_omp_r1,16599.0,0.8728188285604119;0.8715232480317354;0.870858202688396;0.8718278780579567;0.8720808252692223,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
spmv,gpt-5.6-terra-medium,omp,2,,,,,51.91,9,1,"",5,"",true,5160.0;4448.0;4991.0;5192.0;2841.0,4991.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/spmv_gpt-5.6-terra-medium_omp_r2,13084.0,5.582928425632417;4.8798707369714975;5.431260211393237;5.632715635001659;3.2768923258408904,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
spmv,gpt-5.6-terra-medium,omp,3,,,,,85.73,30,5,"",5,"",true,776.0;776.0;780.0;785.0;782.0,780.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/spmv_gpt-5.6-terra-medium_omp_r3,18274.0,1.1729951538145542;1.1708980882540345;1.223872410133481;1.2240709206089377;1.2226683711633086,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
spmv,gpt-5.6-terra-medium,omp,4,,,,,82.95,40,13,"",5,"",true,769.002;773.074;756.861;770.161;769.38,769.38,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/spmv_gpt-5.6-terra-medium_omp_r4,17283.0,1.172591864131391;1.1736017800867558;1.170589809305966;1.17482840269804;1.1726941680535674,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
spmv,gpt-5.6-terra-medium,omp,5,,,,,63.54,28,6,"",5,"",true,811.0;808.0;804.0;794.0;801.0,804.0,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/spmv_gpt-5.6-terra-medium_omp_r5,19623.0,1.2217601761221886;1.225195286795497;1.2229591021314263;1.2242790646851063;1.222588256932795,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
spmv,gpt-5.6-terra-xhigh,cuda,1,,,,,266.44,187,16,"",5,"",true,2291.168;2289.991;2291.126;2294.196;2295.181,2291.168,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/spmv_gpt-5.6-terra-xhigh_cuda_r1,58200.0,4.427711245603859;4.427628572098911;4.427618469111621;4.376875716261566;4.426963632926345,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
spmv,gpt-5.6-terra-xhigh,cuda,2,,,,,287.94,138,14,"",5,"",true,2273.526;2270.288;2269.264;2268.991;2269.219,2269.264,20260805-120633,/home/petert/llm_para_experiments/20260805-120633/spmv_gpt-5.6-terra-xhigh_cuda_r2,61680.0,4.427144844084978;4.376714868471026;4.427254692651331;4.376883766613901;4.3748626029118896,20153151de0d733792317198c0ee7ebd52fbde6f605771029b205ed976be7970
