benchmark,par_type,rank,id,median_time,ratio_to_fastest,ratio_to_previous,gap_to_previous
spmv,mpi,83,spmv_gpt-5.2_mpi_r5,1543.005,1.1166363808072322,1.0000032404407,0.005000000000109139
spmv,mpi,84,spmv_gpt-5.6-terra-low_mpi_r5,1543.131,1.1167275640399383,1.0000816588410277,0.12599999999997635
spmv,mpi,85,spmv_claude-sonnet-4.5_mpi_r3,1545.137,1.1181792589987356,1.0012999544432715,2.005999999999858
spmv,mpi,86,spmv_qwen-3.6-27B-udq4-pi-t_mpi_r2,1545.298,1.1182957709071935,1.0001041978801881,0.1610000000000582
spmv,mpi,87,spmv_claude-sonnet-4.5_mpi_r4,1548.0,1.1202511446752248,1.0017485300569857,2.701999999999998
spmv,mpi,88,spmv_gpt-5-mini_mpi_r1,1555.0,1.125316879825565,1.0045219638242895,7.0
spmv,mpi,89,spmv_gpt-5.6-luna-low_mpi_r4,1558.0,1.1274879091757108,1.0019292604501608,3.0
spmv,mpi,90,spmv_gpt-5.6-terra-low_mpi_r2,1558.048,1.1275226456453131,1.0000308087291399,0.04800000000000182
spmv,mpi,91,spmv_gpt-5.6-terra-low_mpi_r1,1558.493,1.1278446816655847,1.00028561379367,0.44499999999993634
spmv,mpi,92,spmv_gpt-5.6-sol-low_mpi_r3,1559.193,1.1283512551806187,1.000449151840913,0.7000000000000455
spmv,mpi,93,spmv_gpt-5.6-terra-medium_mpi_r5,1565.662,1.1330327181359832,1.0041489411509672,6.469000000000051
spmv,mpi,94,spmv_claude-haiku-4.5_mpi_r1,1774.377,1.2840748484078754,1.1333078276154112,208.71499999999992
spmv,mpi,95,spmv_gpt-4.1_mpi_r2,1776.0,1.2852493752863043,1.0009146872395214,1.6230000000000473
spmv,mpi,96,spmv_gemini-3-pro-preview_mpi_r5,1783.0,1.2903151104366446,1.0039414414414414,7.0
spmv,mpi,97,spmv_claude-haiku-4.5_mpi_r2,1833.0,1.3264989329390744,1.0280426247896803,50.0
spmv,mpi,98,spmv_gpt-4.1_mpi_r1,5406.0,3.912194888962704,2.949263502454992,3573.0
spmv,mpi,99,spmv_gemini-3-pro-preview_mpi_r3,20495.0,14.83174884374595,3.7911579726230116,15089.0
spmv,mpi,100,spmv_gemini-3-pro-preview_mpi_r1,20897.0,15.122666776665486,1.0196145401317394,402.0
spmv,omp,1,spmv_gpt-5.2_omp_r4,328.0,1.0,,
spmv,omp,2,spmv_gpt-5.6-sol-xhigh_omp_r4,348.3,1.0618902439024391,1.0618902439024391,20.30000000000001
spmv,omp,3,spmv_gpt-5.6-sol-xhigh_omp_r5,369.765,1.1273323170731706,1.061627906976744,21.464999999999975
spmv,omp,4,spmv_gpt-5.6-sol-medium_omp_r5,370.064,1.1282439024390245,1.000808621692156,0.299000000000035
spmv,omp,5,spmv_gpt-5.6-sol-low_omp_r1,376.933,1.149185975609756,1.0185616542003544,6.868999999999971
spmv,omp,6,spmv_gpt-5.6-terra-low_omp_r5,379.0,1.1554878048780488,1.0054837331833508,2.0670000000000073
spmv,omp,7,spmv_gpt-5.6-sol-xhigh_omp_r1,385.418,1.1750548780487806,1.016934036939314,6.418000000000006
spmv,omp,8,spmv_gpt-5.2_omp_r3,398.0,1.2134146341463414,1.0326450762548713,12.581999999999994
spmv,omp,9,spmv_gpt-5.6-sol-medium_omp_r1,406.0,1.2378048780487805,1.020100502512563,8.0
spmv,omp,10,spmv_gpt-5.6-sol-xhigh_omp_r3,408.903,1.2466554878048781,1.0071502463054187,2.90300000000002
spmv,omp,11,spmv_gpt-5.6-terra-xhigh_omp_r3,430.0,1.3109756097560976,1.0515941433542917,21.09699999999998
spmv,omp,12,spmv_gpt-5.6-terra-xhigh_omp_r4,431.0,1.3140243902439024,1.0023255813953489,1.0
spmv,omp,13,spmv_gpt-5.6-terra-low_omp_r2,433.761,1.3224420731707318,1.0064060324825987,2.761000000000024
spmv,omp,14,spmv_gpt-5.6-terra-medium_omp_r1,433.853,1.3227225609756097,1.0002120983675342,0.09199999999998454
spmv,omp,15,spmv_gpt-5.6-sol-medium_omp_r2,433.861,1.3227469512195122,1.0000184394253353,0.007999999999981355
spmv,omp,16,spmv_gpt-5.6-sol-medium_omp_r4,437.415,1.3335823170731709,1.0081915636574847,3.5540000000000305
spmv,omp,17,spmv_gpt-5.6-sol-low_omp_r3,661.601,2.017076219512195,1.51252471908828,224.18599999999998
spmv,omp,18,spmv_gpt-5.2_omp_r5,662.0,2.018292682926829,1.0006030825225476,0.3990000000000009
spmv,omp,19,spmv_gpt-5.6-terra-low_omp_r4,681.977,2.0791981707317073,1.0301767371601207,19.976999999999975
spmv,omp,20,spmv_gpt-5.6-sol-low_omp_r4,683.364,2.083426829268293,1.0020337929285006,1.3870000000000573
spmv,omp,21,spmv_gpt-5.6-sol-low_omp_r5,684.616,2.0872439024390244,1.001832112900299,1.2519999999999527
spmv,omp,22,spmv_gpt-5.6-terra-low_omp_r3,687.0,2.0945121951219514,1.0034822440609041,2.3840000000000146
spmv,omp,23,spmv_gpt-5.6-sol-low_omp_r2,690.132,2.104060975609756,1.0045589519650655,3.131999999999948
spmv,omp,24,spmv_gpt-5.6-terra-low_omp_r1,691.007,2.106728658536585,1.0012678733923366,0.875
spmv,omp,25,spmv_gpt-5.2_omp_r2,697.0,2.125,1.0086728499132427,5.993000000000052
spmv,omp,26,spmv_gpt-5.6-terra-xhigh_omp_r2,764.283,2.3301310975609755,1.096532281205165,67.28300000000002
spmv,omp,27,spmv_gpt-5.6-terra-medium_omp_r4,769.38,2.345670731707317,1.0066689956469004,5.09699999999998
spmv,omp,28,spmv_gpt-5.6-luna-medium_omp_r1,772.0,2.3536585365853657,1.0034053393641633,2.6200000000000045
spmv,omp,29,spmv_gpt-5.6-luna-xhigh_omp_r2,775.0,2.3628048780487805,1.0038860103626943,3.0
spmv,omp,30,spmv_gpt-5.6-terra-medium_omp_r3,780.0,2.3780487804878048,1.0064516129032257,5.0
spmv,omp,31,spmv_gpt-5.6-sol-medium_omp_r3,782.776,2.3865121951219512,1.0035589743589743,2.7759999999999536
spmv,omp,32,spmv_gpt-5.6-terra-xhigh_omp_r5,791.0,2.4115853658536586,1.0105061984526864,8.224000000000046
spmv,omp,33,spmv_gpt-5.6-terra-medium_omp_r5,804.0,2.451219512195122,1.0164348925410873,13.0
spmv,omp,34,spmv_gpt-5.6-sol-xhigh_omp_r2,2469.49,7.528932926829268,3.0715049751243777,1665.4899999999998
spmv,omp,35,spmv_gpt-5.6-luna-xhigh_omp_r3,2825.0,8.612804878048781,1.143960898809066,355.5100000000002
spmv,omp,36,spmv_gpt-5.2-codex_omp_r3,2837.0,8.649390243902438,1.0042477876106195,12.0
spmv,omp,37,spmv_gpt-5.2-codex_omp_r2,2848.0,8.682926829268293,1.0038773352132535,11.0
spmv,omp,38,spmv_gpt-5.2-codex_omp_r1,2849.0,8.685975609756097,1.0003511235955056,1.0
spmv,omp,39,spmv_gemini-3-pro-preview_omp_r2,2859.0,8.716463414634147,1.0035100035100035,10.0
spmv,omp,40,spmv_deepseek-v4-flash_omp_r3,2904.0,8.853658536585366,1.0157397691500525,45.0
spmv,omp,41,spmv_claude-haiku-4.5_omp_r2,2917.0,8.893292682926829,1.0044765840220387,13.0
spmv,omp,42,spmv_gpt-5.6-luna-low_omp_r1,2937.0,8.954268292682928,1.0068563592732258,20.0
spmv,omp,43,spmv_gpt-5.6-luna-medium_omp_r5,2939.0,8.960365853658537,1.0006809669731018,2.0
spmv,omp,44,spmv_gpt-5.6-luna-medium_omp_r3,2945.0,8.978658536585366,1.0020415107179312,6.0
spmv,omp,45,spmv_gpt-5.6-luna-low_omp_r3,2946.0,8.981707317073171,1.000339558573854,1.0
spmv,omp,46,spmv_gpt-5.6-luna-low_omp_r5,2947.0,8.984756097560975,1.0003394433129666,1.0
spmv,omp,47,spmv_gpt-4.1_omp_r3,2951.0,8.996951219512194,1.001357312521208,4.0
spmv,omp,48,spmv_gpt-5.6-luna-medium_omp_r2,2952.0,9.0,1.0003388681802778,1.0
spmv,omp,49,spmv_gpt-5.6-luna-low_omp_r2,2963.0,9.033536585365853,1.0037262872628727,11.0
spmv,omp,50,spmv_gpt-5-mini_omp_r5,2966.0,9.042682926829269,1.0010124873439081,3.0
spmv,omp,51,spmv_gpt-5.6-luna-xhigh_omp_r1,2971.0,9.057926829268293,1.0016857720836143,5.0
spmv,omp,52,spmv_gpt-5.6-luna-xhigh_omp_r4,3038.0,9.262195121951219,1.0225513295186806,67.0
spmv,omp,53,spmv_gemini-3-pro-preview_omp_r1,3544.0,10.804878048780488,1.1665569453587887,506.0
spmv,omp,54,spmv_claude-haiku-4.5_omp_r3,3822.0,11.652439024390244,1.0784424379232507,278.0
spmv,omp,55,spmv_claude-opus-4.6_omp_r2,4056.0,12.365853658536585,1.0612244897959184,234.0
spmv,omp,56,spmv_gpt-4.1_omp_r2,4091.0,12.472560975609756,1.008629191321499,35.0
spmv,omp,57,spmv_gemini-3-pro-preview_omp_r4,4231.0,12.899390243902438,1.0342214617452945,140.0
spmv,omp,58,spmv_gpt-4.1_omp_r1,4266.0,13.00609756097561,1.0082722760576697,35.0
spmv,omp,59,spmv_deepseek-v4-flash_omp_r4,4349.0,13.259146341463415,1.0194561650257852,83.0
spmv,omp,60,spmv_gpt-5.6-luna-medium_omp_r4,4416.0,13.463414634146341,1.0154058404230857,67.0
spmv,omp,61,spmv_qwen3.7-plus_omp_r2,4474.0,13.640243902439025,1.0131340579710144,58.0
spmv,omp,62,spmv_gpt-5.2-codex_omp_r5,4543.0,13.850609756097562,1.015422440768887,69.0
spmv,omp,63,spmv_gpt-5.6-terra-xhigh_omp_r1,4543.729,13.852832317073172,1.000160466651992,0.7290000000002692
spmv,omp,64,spmv_claude-sonnet-4.5_omp_r5,4592.0,14.0,1.0106236529511332,48.27099999999973
spmv,omp,65,spmv_gpt-5-mini_omp_r4,4643.0,14.15548780487805,1.0111062717770034,51.0
spmv,omp,66,spmv_gpt-5.2_omp_r1,4655.0,14.192073170731707,1.002584535860435,12.0
spmv,omp,67,spmv_gpt-5.6-luna-xhigh_omp_r5,4679.0,14.265243902439025,1.0051557465091299,24.0
spmv,omp,68,spmv_gpt-5.6-luna-low_omp_r4,4830.0,14.725609756097562,1.032271852960034,151.0
spmv,omp,69,spmv_claude-opus-4.6_omp_r4,4853.0,14.795731707317072,1.0047619047619047,23.0
spmv,omp,70,spmv_gemini-3-pro-preview_omp_r3,4870.0,14.847560975609756,1.0035029878425716,17.0
spmv,omp,71,spmv_gpt-5.2-codex_omp_r4,4906.0,14.957317073170731,1.0073921971252566,36.0
spmv,omp,72,spmv_gpt-5-mini_omp_r1,4924.0,15.012195121951219,1.0036689767631473,18.0
spmv,omp,73,spmv_gpt-5-mini_omp_r2,4948.0,15.085365853658537,1.0048740861088545,24.0
spmv,omp,74,spmv_gpt-5.6-terra-medium_omp_r2,4991.0,15.216463414634147,1.0086903799514955,43.0
spmv,omp,75,spmv_deepseek-v4-flash_omp_r1,5027.0,15.326219512195122,1.007212983370066,36.0
spmv,omp,76,spmv_deepseek-v4-flash_omp_r2,5056.0,15.414634146341463,1.005768848219614,29.0
spmv,omp,77,spmv_gemini-3-pro-preview_omp_r5,5075.0,15.472560975609756,1.0037579113924051,19.0
spmv,omp,78,spmv_gpt-4.1_omp_r4,5094.0,15.53048780487805,1.003743842364532,19.0
spmv,omp,79,spmv_claude-opus-4.6_omp_r5,5112.0,15.585365853658537,1.0035335689045937,18.0
spmv,omp,80,spmv_claude-sonnet-4.5_omp_r1,5122.0,15.615853658536585,1.0019561815336464,10.0
spmv,omp,81,spmv_claude-opus-4.6_omp_r3,5135.0,15.65548780487805,1.00253807106599,13.0
spmv,omp,82,spmv_gpt-5-mini_omp_r3,5144.0,15.682926829268293,1.0017526777020447,9.0
spmv,omp,83,spmv_claude-sonnet-4.5_omp_r4,6176.0,18.829268292682926,1.2006220839813375,1032.0
spmv,omp,84,spmv_qwen3.7-plus_omp_r3,6986.0,21.298780487804876,1.1311528497409327,810.0
spmv,omp,85,spmv_qwen3.7-plus_omp_r5,9480.0,28.902439024390244,1.3569997137131407,2494.0
spmv,omp,86,spmv_qwen-3.6-27B-udq4_omp_r4,11304.0,34.46341463414634,1.1924050632911392,1824.0
spmv,omp,87,spmv_claude-haiku-4.5_omp_r5,17786.0,54.22560975609756,1.5734253361641897,6482.0
spmv,omp,88,spmv_claude-haiku-4.5_omp_r4,18016.0,54.926829268292686,1.0129315191723827,230.0
stencil3d,cuda,1,stencil3d_gpt-5.2_cuda_r2,1717.0,1.0,,
stencil3d,cuda,2,stencil3d_gpt-5.2-codex_cuda_r2,1718.186,1.0006907396622016,1.0006907396622016,1.1859999999999218
stencil3d,cuda,3,stencil3d_gpt-5.2_cuda_r1,1719.0,1.0011648223645895,1.000473755460701,0.8140000000000782
stencil3d,cuda,4,stencil3d_gpt-5.2-codex_cuda_r5,1720.0,1.001747233546884,1.0005817335660268,1.0
stencil3d,cuda,5,stencil3d_gpt-5.6-sol-low_cuda_r5,1738.0,1.0122306348281886,1.0104651162790699,18.0
stencil3d,cuda,6,stencil3d_deepseek-v4-flash_cuda_r1,1798.0,1.0471753057658708,1.0345224395857306,60.0
stencil3d,cuda,7,stencil3d_qwen3.7-plus_cuda_r2,1810.0,1.054164239953407,1.006674082313682,12.0
stencil3d,cuda,8,stencil3d_gpt-5.2_cuda_r5,1817.0,1.05824111822947,1.003867403314917,7.0
stencil3d,cuda,9,stencil3d_qwen3.7-plus_cuda_r5,1817.0,1.05824111822947,1.0,0.0
stencil3d,cuda,10,stencil3d_gpt-5.2_cuda_r4,1856.0,1.0809551543389633,1.0214639515685195,39.0
stencil3d,cuda,11,stencil3d_deepseek-v4-flash_cuda_r4,2043.0,1.1898660454280723,1.1007543103448276,187.0
stencil3d,cuda,12,stencil3d_gpt-5.6-sol-xhigh_cuda_r5,2114.57,1.231549213744904,1.035031815956926,71.57000000000016
stencil3d,cuda,13,stencil3d_deepseek-v4-flash_cuda_r2,2123.0,1.2364589400116481,1.0039866261225685,8.429999999999836
stencil3d,cuda,14,stencil3d_gpt-5.6-sol-xhigh_cuda_r2,2992.68,1.742970297029703,1.409646726330664,869.6799999999998
stencil3d,cuda,15,stencil3d_gpt-5.6-sol-xhigh_cuda_r1,3000.0,1.7472335468841003,1.0024459681623161,7.320000000000164
stencil3d,cuda,16,stencil3d_gpt-5.6-terra-low_cuda_r2,3001.0,1.7478159580663948,1.0003333333333333,1.0
stencil3d,cuda,17,stencil3d_gpt-5.6-terra-xhigh_cuda_r2,3010.401,1.7532912055911472,1.0031326224591801,9.40099999999984
stencil3d,cuda,18,stencil3d_gemini-3-pro-preview_cuda_r2,3016.0,1.7565521258008154,1.0018598851116514,5.59900000000016
stencil3d,cuda,19,stencil3d_gemini-3-pro-preview_cuda_r3,3016.0,1.7565521258008154,1.0,0.0
stencil3d,cuda,20,stencil3d_gpt-5.2-codex_cuda_r3,3018.832,1.758201514269074,1.0009389920424403,2.83199999999988
stencil3d,cuda,21,stencil3d_claude-opus-4.6_cuda_r3,3022.0,1.7600465928945837,1.0010494124880087,3.16800000000012
stencil3d,cuda,22,stencil3d_gpt-5.6-sol-low_cuda_r2,3022.0,1.7600465928945837,1.0,0.0
stencil3d,cuda,23,stencil3d_gemini-3-pro-preview_cuda_r4,3025.0,1.7617938264414676,1.0009927200529452,3.0
stencil3d,cuda,24,stencil3d_gpt-5.6-sol-low_cuda_r1,3025.155,1.7618841001747234,1.0000512396694214,0.1550000000002001
stencil3d,cuda,25,stencil3d_gpt-5.6-sol-xhigh_cuda_r4,3026.0,1.7623762376237624,1.0002793245304786,0.8449999999997999
stencil3d,cuda,26,stencil3d_gpt-5.6-sol-xhigh_cuda_r3,3027.231,1.7630931857891672,1.000406807666887,1.231000000000222
stencil3d,cuda,27,stencil3d_gpt-5.6-sol-medium_cuda_r5,3029.699,1.7645305765870705,1.0008152664927124,2.467999999999847
stencil3d,cuda,28,stencil3d_gpt-5.6-terra-medium_cuda_r1,3029.998,1.7647047175305766,1.0000986896718123,0.29899999999997817
stencil3d,cuda,29,stencil3d_deepseek-v4-flash_cuda_r5,3030.0,1.7647058823529411,1.0000006600664422,0.0019999999999527063
stencil3d,cuda,30,stencil3d_gpt-5.6-terra-medium_cuda_r2,3032.0,1.7658707047175306,1.0006600660066007,2.0
stencil3d,cuda,31,stencil3d_gpt-5.6-terra-low_cuda_r1,3033.0,1.7664531158998253,1.0003298153034301,1.0
stencil3d,cuda,32,stencil3d_gpt-5-mini_cuda_r5,3034.0,1.76703552708212,1.0003297065611605,1.0
stencil3d,cuda,33,stencil3d_gpt-5.6-sol-low_cuda_r4,3034.468,1.7673080955154339,1.0001542518127884,0.4679999999998472
stencil3d,cuda,34,stencil3d_gemini-3-pro-preview_cuda_r1,3035.0,1.7676179382644146,1.0001753190345062,0.5320000000001528
stencil3d,cuda,35,stencil3d_gpt-5.6-terra-medium_cuda_r3,3035.872,1.7681258008153755,1.0002873146622735,0.8719999999998436
stencil3d,cuda,36,stencil3d_gpt-5-mini_cuda_r4,3037.0,1.768782760629004,1.0003715571671006,1.1280000000001564
stencil3d,cuda,37,stencil3d_gpt-5.6-luna-medium_cuda_r5,3039.0,1.7699475829935936,1.0006585446163978,2.0
stencil3d,cuda,38,stencil3d_qwen3.7-plus_cuda_r1,3041.0,1.7711124053581828,1.0006581112207964,2.0
stencil3d,cuda,39,stencil3d_gpt-5.6-luna-medium_cuda_r4,3041.734,1.771539895165987,1.0002413679710622,0.7339999999999236
stencil3d,cuda,40,stencil3d_claude-haiku-4.5_cuda_r2,3042.0,1.7716948165404776,1.0000874501189125,0.2660000000000764
stencil3d,cuda,41,stencil3d_gpt-5.6-sol-medium_cuda_r3,3042.793,1.7721566686080374,1.0002606837606838,0.79300000000012
stencil3d,cuda,42,stencil3d_gpt-5.6-terra-medium_cuda_r4,3043.558,1.7726022131624928,1.0002514137504588,0.7649999999998727
stencil3d,cuda,43,stencil3d_claude-haiku-4.5_cuda_r4,3046.0,1.7740244612696563,1.0008023504069907,2.4420000000000073
stencil3d,cuda,44,stencil3d_gemini-3-pro-preview_cuda_r5,3046.0,1.7740244612696563,1.0,0.0
stencil3d,cuda,45,stencil3d_gpt-5.6-luna-medium_cuda_r3,3046.743,1.7744571927781012,1.0002439264609324,0.7429999999999382
stencil3d,cuda,46,stencil3d_gpt-5.6-luna-medium_cuda_r1,3047.0,1.774606872451951,1.000084352372353,0.25700000000006185
stencil3d,cuda,47,stencil3d_gpt-5.6-terra-low_cuda_r5,3047.0,1.774606872451951,1.0,0.0
stencil3d,cuda,48,stencil3d_gpt-5.6-sol-medium_cuda_r4,3048.0,1.7751892836342458,1.0003281916639317,1.0
stencil3d,cuda,49,stencil3d_claude-opus-4.6_cuda_r1,3050.0,1.7763541059988353,1.0006561679790027,2.0
stencil3d,cuda,50,stencil3d_gpt-5.6-terra-medium_cuda_r5,3055.159,1.7793587652882936,1.001691475409836,5.1590000000001055
stencil3d,cuda,51,stencil3d_claude-haiku-4.5_cuda_r3,3060.0,1.7821782178217822,1.00158453291629,4.8409999999998945
stencil3d,cuda,52,stencil3d_gpt-5.6-luna-medium_cuda_r2,3061.0,1.782760629004077,1.000326797385621,1.0
stencil3d,cuda,53,stencil3d_gpt-5.6-sol-medium_cuda_r1,3068.163,1.786932440302854,1.0023400849395623,7.163000000000011
stencil3d,cuda,54,stencil3d_claude-opus-4.6_cuda_r5,3070.0,1.7880023296447292,1.0005987295981342,1.836999999999989
stencil3d,cuda,55,stencil3d_gpt-5.6-luna-xhigh_cuda_r2,3080.0,1.7938264414676761,1.003257328990228,10.0
stencil3d,cuda,56,stencil3d_gpt-5.6-terra-low_cuda_r4,3080.607,1.794179965055329,1.000197077922078,0.6069999999999709
stencil3d,cuda,57,stencil3d_claude-opus-4.6_cuda_r4,3083.0,1.7955736750145603,1.0007767949628108,2.393000000000029
stencil3d,cuda,58,stencil3d_gpt-5.6-luna-low_cuda_r5,3083.0,1.7955736750145603,1.0,0.0
stencil3d,cuda,59,stencil3d_gpt-5.6-sol-medium_cuda_r2,3089.864,1.7995713453698312,1.0022264028543626,6.864000000000033
stencil3d,cuda,60,stencil3d_gpt-5.6-luna-low_cuda_r1,3101.0,1.806057076295865,1.0036040421196533,11.135999999999967
stencil3d,cuda,61,stencil3d_gpt-5.6-terra-xhigh_cuda_r5,3101.0,1.806057076295865,1.0,0.0
stencil3d,cuda,62,stencil3d_gpt-5.6-terra-xhigh_cuda_r4,3103.0,1.8072218986604542,1.00064495324089,2.0
stencil3d,cuda,63,stencil3d_gpt-5.6-luna-low_cuda_r2,3118.0,1.815958066394875,1.0048340315823396,15.0
stencil3d,cuda,64,stencil3d_qwen3.7-plus_cuda_r3,3125.0,1.8200349446709376,1.002245028864657,7.0
stencil3d,cuda,65,stencil3d_gpt-5.6-luna-low_cuda_r3,3128.0,1.8217821782178218,1.00096,3.0
stencil3d,cuda,66,stencil3d_claude-sonnet-4.5_cuda_r5,3131.0,1.8235294117647058,1.0009590792838874,3.0
stencil3d,cuda,67,stencil3d_gpt-5.6-luna-low_cuda_r4,3140.0,1.8287711124053583,1.0028744809964867,9.0
stencil3d,cuda,68,stencil3d_gpt-5.6-luna-xhigh_cuda_r4,3143.0,1.8305183459522423,1.0009554140127388,3.0
stencil3d,cuda,69,stencil3d_gpt-5.6-luna-xhigh_cuda_r5,3151.0,1.8351776354106,1.0025453388482342,8.0
stencil3d,cuda,70,stencil3d_gpt-5.6-luna-xhigh_cuda_r1,3151.925,1.8357163657542226,1.0002935576007617,0.9250000000001819
stencil3d,cuda,71,stencil3d_gpt-5.2_cuda_r3,3166.33,1.8441059988351776,1.0045702229589852,14.404999999999745
stencil3d,cuda,72,stencil3d_claude-sonnet-4.5_cuda_r2,3191.0,1.8584740827023878,1.0077913546598112,24.670000000000073
stencil3d,cuda,73,stencil3d_claude-sonnet-4.5_cuda_r1,3192.0,1.8590564938846825,1.0003133813851457,1.0
stencil3d,cuda,74,stencil3d_gpt-5.2-codex_cuda_r4,3194.155,1.8603115899825278,1.0006751253132833,2.1550000000002
stencil3d,cuda,75,stencil3d_claude-sonnet-4.5_cuda_r3,3206.0,1.8672102504368084,1.0037083360074885,11.8449999999998
stencil3d,cuda,76,stencil3d_claude-sonnet-4.5_cuda_r4,3207.0,1.8677926616191032,1.0003119151590767,1.0
stencil3d,cuda,77,stencil3d_gpt-5.6-sol-low_cuda_r3,3207.854,1.8682900407687826,1.0002662924851886,0.8539999999998145
stencil3d,cuda,78,stencil3d_qwen-3.6-27B-udq4-pi-t_cuda_r5,3209.0,1.8689574839836924,1.0003572481790006,1.1460000000001855
stencil3d,cuda,79,stencil3d_gpt-5.6-terra-xhigh_cuda_r1,3224.215,1.8778188701223064,1.004741352446245,15.215000000000146
stencil3d,cuda,80,stencil3d_gpt-5.6-terra-low_cuda_r3,3254.671,1.8955567850902737,1.0094460201940627,30.455999999999676
stencil3d,cuda,81,stencil3d_gpt-5.2-codex_cuda_r1,3281.0,1.9108910891089108,1.0080896041412482,26.32900000000018
stencil3d,cuda,82,stencil3d_gpt-5-mini_cuda_r3,3364.0,1.959231217239371,1.0252971654983236,83.0
stencil3d,cuda,83,stencil3d_claude-haiku-4.5_cuda_r1,3391.0,1.974956319161328,1.008026159334126,27.0
stencil3d,cuda,84,stencil3d_gpt-5-mini_cuda_r1,3405.0,1.9831100757134537,1.0041285756414038,14.0
stencil3d,cuda,85,stencil3d_claude-opus-4.6_cuda_r2,3442.0,2.0046592894583575,1.0108663729809104,37.0
stencil3d,cuda,86,stencil3d_gpt-5-mini_cuda_r2,3487.0,2.030867792661619,1.0130737943056363,45.0
stencil3d,cuda,87,stencil3d_gpt-5.6-terra-xhigh_cuda_r3,3578.0,2.0838672102504368,1.0260969314597075,91.0
stencil3d,cuda,88,stencil3d_gpt-5.6-luna-xhigh_cuda_r3,3683.0,2.14502038439138,1.0293460033538289,105.0
stencil3d,cuda,89,stencil3d_qwen3.7-plus_cuda_r4,3813.0,2.2207338380896915,1.0352973119739344,130.0
stencil3d,cuda,90,stencil3d_qwen-3.6-27B-udq4_cuda_r2,3956.0,2.3040186371578333,1.0375032782585891,143.0
stencil3d,cuda,91,stencil3d_deepseek-v4-flash_cuda_r3,4279.391113,2.4923652376237624,1.0817469951971688,323.3911129999997
stencil3d,cuda,92,stencil3d_qwen-3.6-27B-udq4_cuda_r3,4674.0,2.722189866045428,1.0922114563918337,394.6088870000003
stencil3d,cuda,93,stencil3d_qwen-3.6-27B-udq4_cuda_r5,6145.8,3.5793826441467678,1.314890885750963,1471.8000000000002
stencil3d,cuda,94,stencil3d_qwen-3.6-27B-udq4_cuda_r1,7765.0,4.522422830518346,1.263464479807348,1619.1999999999998
stencil3d,hybrid,1,stencil3d_gpt-5.2_hybrid_r4,2873.0,1.0,,
stencil3d,hybrid,2,stencil3d_gpt-5.6-sol-medium_hybrid_r2,2928.0,1.0191437521754263,1.0191437521754263,55.0
stencil3d,hybrid,3,stencil3d_gpt-5.6-sol-xhigh_hybrid_r4,3030.878,1.0549523146536721,1.0351359289617488,102.87800000000016
stencil3d,hybrid,4,stencil3d_gpt-5.2_hybrid_r2,3092.0,1.0762269404803342,1.0201664336208847,61.121999999999844
stencil3d,hybrid,5,stencil3d_gpt-5.2_hybrid_r1,3108.0,1.0817960320222764,1.0051746442432083,16.0
stencil3d,hybrid,6,stencil3d_claude-opus-4.6_hybrid_r4,3140.0,1.0929342151061607,1.0102960102960103,32.0
stencil3d,hybrid,7,stencil3d_gpt-5.6-sol-low_hybrid_r2,3170.932,1.1037006613296205,1.0098509554140127,30.93199999999979
stencil3d,hybrid,8,stencil3d_gpt-5.6-terra-low_hybrid_r2,3172.15,1.104124608423251,1.0003841141973402,1.218000000000302
stencil3d,hybrid,9,stencil3d_gpt-5.6-terra-xhigh_hybrid_r4,3174.233,1.1048496345283676,1.000656652428164,2.0830000000000837
stencil3d,hybrid,10,stencil3d_gpt-5.6-terra-xhigh_hybrid_r5,3217.0,1.1197354681517577,1.013473176039692,42.766999999999825
stencil3d,hybrid,11,stencil3d_gpt-5.6-sol-medium_hybrid_r1,3220.032,1.120790810998956,1.000942493005906,3.032000000000153
stencil3d,hybrid,12,stencil3d_gpt-5.6-sol-low_hybrid_r4,3296.436,1.1473846153846154,1.023727714507185,76.404
stencil3d,hybrid,13,stencil3d_gpt-5.6-luna-xhigh_hybrid_r5,3297.0,1.1475809258614689,1.0001710938722912,0.5639999999998508
stencil3d,hybrid,14,stencil3d_gpt-5.6-terra-medium_hybrid_r2,3303.178,1.1497312913331013,1.0018738246891112,6.177999999999884
stencil3d,hybrid,15,stencil3d_gpt-5.6-terra-xhigh_hybrid_r3,3307.0,1.1510616080751828,1.0011570675270907,3.8220000000001164
stencil3d,hybrid,16,stencil3d_gpt-5.6-luna-xhigh_hybrid_r3,3354.0,1.167420814479638,1.014212276988207,47.0
stencil3d,hybrid,17,stencil3d_gpt-5.6-sol-medium_hybrid_r5,3405.616,1.1853867037939436,1.0153893858079905,51.615999999999985
stencil3d,hybrid,18,stencil3d_gpt-5.6-sol-xhigh_hybrid_r3,3476.0,1.2098851374869475,1.020667039384358,70.38400000000001
stencil3d,hybrid,19,stencil3d_gpt-5.6-sol-xhigh_hybrid_r5,3510.582,1.2219220327184128,1.0099487917146144,34.58199999999988
stencil3d,hybrid,20,stencil3d_gpt-5.6-sol-xhigh_hybrid_r1,3531.0,1.2290288896623738,1.0058161296332062,20.41800000000012
stencil3d,hybrid,21,stencil3d_gpt-5.6-sol-medium_hybrid_r3,3595.281,1.251403063000348,1.0182047578589635,64.28099999999995
